[2021-12-16 15:07:42 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-16 15:07:42 | info | root]: Dataset = fashion
[2021-12-16 15:07:42 | info | root]: nz = 256
[2021-12-16 15:07:42 | info | root]: ngf = 32
[2021-12-16 15:07:42 | info | root]: nc = 1
[2021-12-16 15:07:42 | info | root]: lr = 0.0002
[2021-12-16 15:07:42 | info | root]: n_epochs = 500
[2021-12-16 15:07:42 | info | root]: Epoch : 0
[2021-12-16 15:07:42 | info | root]: Train Loss : 0.1806619
[2021-12-16 15:07:43 | info | root]: Test Loss : 0.17993891
[2021-12-16 15:07:44 | info | root]: Train Reconstruction Loss : 184.9959
[2021-12-16 15:07:44 | info | root]: Test Reconstruction Loss : 184.25745 

[2021-12-16 15:08:25 | info | root]: Epoch : 1
[2021-12-16 15:08:25 | info | root]: Train Loss : 0.003528624
[2021-12-16 15:08:25 | info | root]: Test Loss : 0.00355164
[2021-12-16 15:08:25 | info | root]: Train Reconstruction Loss : 3.6039894
[2021-12-16 15:08:25 | info | root]: Test Reconstruction Loss : 3.6368794 

[2021-12-16 15:08:55 | info | root]: Epoch : 2
[2021-12-16 15:08:55 | info | root]: Train Loss : 0.0023049447
[2021-12-16 15:08:55 | info | root]: Test Loss : 0.0023336303
[2021-12-16 15:08:55 | info | root]: Train Reconstruction Loss : 2.3623648
[2021-12-16 15:08:55 | info | root]: Test Reconstruction Loss : 2.3896375 

[2021-12-16 15:09:26 | info | root]: Epoch : 3
[2021-12-16 15:09:26 | info | root]: Train Loss : 0.0019133581
[2021-12-16 15:09:26 | info | root]: Test Loss : 0.0019411236
[2021-12-16 15:09:26 | info | root]: Train Reconstruction Loss : 1.959947
[2021-12-16 15:09:26 | info | root]: Test Reconstruction Loss : 1.9877104 

[2021-12-16 15:09:57 | info | root]: Epoch : 4
[2021-12-16 15:09:57 | info | root]: Train Loss : 0.001603365
[2021-12-16 15:09:57 | info | root]: Test Loss : 0.0016307902
[2021-12-16 15:09:57 | info | root]: Train Reconstruction Loss : 1.6436064
[2021-12-16 15:09:57 | info | root]: Test Reconstruction Loss : 1.6699291 

[2021-12-16 15:10:28 | info | root]: Epoch : 5
[2021-12-16 15:10:28 | info | root]: Train Loss : 0.001473295
[2021-12-16 15:10:28 | info | root]: Test Loss : 0.001498056
[2021-12-16 15:10:28 | info | root]: Train Reconstruction Loss : 1.5067629
[2021-12-16 15:10:28 | info | root]: Test Reconstruction Loss : 1.5340093 

[2021-12-16 15:10:59 | info | root]: Epoch : 6
[2021-12-16 15:10:59 | info | root]: Train Loss : 0.0013910884
[2021-12-16 15:10:59 | info | root]: Test Loss : 0.0014201871
[2021-12-16 15:10:59 | info | root]: Train Reconstruction Loss : 1.4228953
[2021-12-16 15:10:59 | info | root]: Test Reconstruction Loss : 1.4542716 

[2021-12-16 15:11:29 | info | root]: Epoch : 7
[2021-12-16 15:11:29 | info | root]: Train Loss : 0.0012514706
[2021-12-16 15:11:29 | info | root]: Test Loss : 0.0012805597
[2021-12-16 15:11:29 | info | root]: Train Reconstruction Loss : 1.2808207
[2021-12-16 15:11:29 | info | root]: Test Reconstruction Loss : 1.3112929 

[2021-12-16 15:12:01 | info | root]: Epoch : 8
