[2021-12-15 20:41:08 | info | root]: Epoch : 0
[2021-12-15 20:41:09 | info | root]: Train Loss : 879.3943369406392
[2021-12-15 20:41:09 | info | root]: Test Loss : 878.9534030082898
[2021-12-15 20:41:09 | info | root]: Train Reconstruction Loss : 284.7711
[2021-12-15 20:41:09 | info | root]: Test Reconstruction Loss : 284.75183 

[2021-12-15 20:41:30 | info | root]: Epoch : 1
[2021-12-15 20:41:30 | info | root]: Train Loss : 218.38107394663223
[2021-12-15 20:41:30 | info | root]: Test Loss : 219.64604875368948
[2021-12-15 20:41:31 | info | root]: Train Reconstruction Loss : 22.939573
[2021-12-15 20:41:31 | info | root]: Test Reconstruction Loss : 23.71082 

[2021-12-15 20:41:49 | info | root]: Epoch : 2
[2021-12-15 20:41:49 | info | root]: Train Loss : 187.82776630039277
[2021-12-15 20:41:49 | info | root]: Test Loss : 189.9048192439935
[2021-12-15 20:41:49 | info | root]: Train Reconstruction Loss : 17.479061
[2021-12-15 20:41:49 | info | root]: Test Reconstruction Loss : 18.45209 

[2021-12-15 20:42:07 | info | root]: Epoch : 3
[2021-12-15 20:42:07 | info | root]: Train Loss : 174.48126262432737
[2021-12-15 20:42:07 | info | root]: Test Loss : 176.15840757810153
[2021-12-15 20:42:07 | info | root]: Train Reconstruction Loss : 14.669611
[2021-12-15 20:42:07 | info | root]: Test Reconstruction Loss : 15.499091 

[2021-12-15 20:42:26 | info | root]: Epoch : 4
[2021-12-15 20:42:26 | info | root]: Train Loss : 166.133825749954
[2021-12-15 20:42:26 | info | root]: Test Loss : 168.36439511714838
[2021-12-15 20:42:26 | info | root]: Train Reconstruction Loss : 12.701385
[2021-12-15 20:42:26 | info | root]: Test Reconstruction Loss : 13.600112 

[2021-12-15 20:42:42 | info | root]: Epoch : 5
[2021-12-15 20:42:42 | info | root]: Train Loss : 161.80540764319096
[2021-12-15 20:42:42 | info | root]: Test Loss : 163.86506680953198
[2021-12-15 20:42:42 | info | root]: Train Reconstruction Loss : 11.5718975
[2021-12-15 20:42:42 | info | root]: Test Reconstruction Loss : 12.529528 

[2021-12-15 20:43:00 | info | root]: Epoch : 6
[2021-12-15 20:43:00 | info | root]: Train Loss : 159.43097437611257
[2021-12-15 20:43:00 | info | root]: Test Loss : 161.82870748715524
[2021-12-15 20:43:00 | info | root]: Train Reconstruction Loss : 10.967896
[2021-12-15 20:43:00 | info | root]: Test Reconstruction Loss : 11.845856 

[2021-12-15 20:43:19 | info | root]: Epoch : 7
[2021-12-15 20:43:19 | info | root]: Train Loss : 157.3574590123196
[2021-12-15 20:43:19 | info | root]: Test Loss : 159.70596886903812
[2021-12-15 20:43:19 | info | root]: Train Reconstruction Loss : 10.490073
[2021-12-15 20:43:19 | info | root]: Test Reconstruction Loss : 11.436393 

