[2021-12-14 22:29:49 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-14 22:29:51 | info | root]: Dataset = fashion
[2021-12-14 22:29:51 | info | root]: nz = 256
[2021-12-14 22:29:51 | info | root]: ngf = 16
[2021-12-14 22:29:51 | info | root]: nc = 1
[2021-12-14 22:29:51 | info | root]: lr = 0.0002
[2021-12-14 22:29:51 | info | root]: n_epochs = 500
[2021-12-14 22:29:51 | info | root]: Epoch : 0
[2021-12-14 22:29:52 | info | root]: Train Loss : 0.18107377
[2021-12-14 22:29:52 | info | root]: Test Loss : 0.18032227
[2021-12-14 22:29:52 | info | root]: Train Reconstruction Loss : 185.42128
[2021-12-14 22:29:52 | info | root]: Test Reconstruction Loss : 184.65001 

[2021-12-14 22:30:10 | info | root]: Epoch : 1
[2021-12-14 22:30:10 | info | root]: Train Loss : 0.006579006
[2021-12-14 22:30:10 | info | root]: Test Loss : 0.006627053
[2021-12-14 22:30:10 | info | root]: Train Reconstruction Loss : 6.742972
[2021-12-14 22:30:10 | info | root]: Test Reconstruction Loss : 6.7861023 

[2021-12-14 22:30:23 | info | root]: Epoch : 2
[2021-12-14 22:30:23 | info | root]: Train Loss : 0.0039407643
[2021-12-14 22:30:23 | info | root]: Test Loss : 0.0040172436
[2021-12-14 22:30:23 | info | root]: Train Reconstruction Loss : 4.054464
[2021-12-14 22:30:23 | info | root]: Test Reconstruction Loss : 4.1136575 

[2021-12-14 22:30:37 | info | root]: Epoch : 3
[2021-12-14 22:30:37 | info | root]: Train Loss : 0.0031084728
[2021-12-14 22:30:37 | info | root]: Test Loss : 0.003172249
[2021-12-14 22:30:37 | info | root]: Train Reconstruction Loss : 3.181961
[2021-12-14 22:30:37 | info | root]: Test Reconstruction Loss : 3.248383 

[2021-12-14 22:30:50 | info | root]: Epoch : 4
[2021-12-14 22:30:50 | info | root]: Train Loss : 0.0026821017
[2021-12-14 22:30:50 | info | root]: Test Loss : 0.002740053
[2021-12-14 22:30:50 | info | root]: Train Reconstruction Loss : 2.7420793
[2021-12-14 22:30:50 | info | root]: Test Reconstruction Loss : 2.8058143 

[2021-12-14 22:31:03 | info | root]: Epoch : 5
[2021-12-14 22:31:03 | info | root]: Train Loss : 0.0023958462
[2021-12-14 22:31:03 | info | root]: Test Loss : 0.0024596762
[2021-12-14 22:31:03 | info | root]: Train Reconstruction Loss : 2.454009
[2021-12-14 22:31:03 | info | root]: Test Reconstruction Loss : 2.5187085 

[2021-12-14 22:31:17 | info | root]: Epoch : 6
[2021-12-14 22:31:18 | info | root]: Train Loss : 0.002108909
[2021-12-14 22:31:18 | info | root]: Test Loss : 0.002167924
[2021-12-14 22:31:18 | info | root]: Train Reconstruction Loss : 2.1607857
[2021-12-14 22:31:18 | info | root]: Test Reconstruction Loss : 2.2199543 

[2021-12-14 22:31:32 | info | root]: Epoch : 7
[2021-12-14 22:31:32 | info | root]: Train Loss : 0.0020106793
[2021-12-14 22:31:32 | info | root]: Test Loss : 0.0020616418
[2021-12-14 22:31:32 | info | root]: Train Reconstruction Loss : 2.0564466
[2021-12-14 22:31:32 | info | root]: Test Reconstruction Loss : 2.1111212 

[2021-12-14 22:31:45 | info | root]: Epoch : 8
[2021-12-14 22:31:46 | info | root]: Train Loss : 0.0019217783
[2021-12-14 22:31:46 | info | root]: Test Loss : 0.0019847278
[2021-12-14 22:31:46 | info | root]: Train Reconstruction Loss : 1.9719771
[2021-12-14 22:31:46 | info | root]: Test Reconstruction Loss : 2.0323613 

[2021-12-14 22:32:00 | info | root]: Epoch : 9
[2021-12-14 22:32:00 | info | root]: Train Loss : 0.0016976674
[2021-12-14 22:32:00 | info | root]: Test Loss : 0.0017612953
[2021-12-14 22:32:00 | info | root]: Train Reconstruction Loss : 1.7470552
[2021-12-14 22:32:00 | info | root]: Test Reconstruction Loss : 1.8035663 

[2021-12-14 22:32:13 | info | root]: Epoch : 10
[2021-12-14 22:32:13 | info | root]: Train Loss : 0.0016306693
[2021-12-14 22:32:13 | info | root]: Test Loss : 0.001685799
[2021-12-14 22:32:13 | info | root]: Train Reconstruction Loss : 1.67174
[2021-12-14 22:32:13 | info | root]: Test Reconstruction Loss : 1.7262582 

[2021-12-14 22:32:27 | info | root]: Epoch : 11
[2021-12-14 22:32:28 | info | root]: Train Loss : 0.0016163911
[2021-12-14 22:32:28 | info | root]: Test Loss : 0.0016693758
[2021-12-14 22:32:28 | info | root]: Train Reconstruction Loss : 1.6493776
[2021-12-14 22:32:28 | info | root]: Test Reconstruction Loss : 1.7094408 

[2021-12-14 22:32:42 | info | root]: Epoch : 12
[2021-12-14 22:32:42 | info | root]: Train Loss : 0.0017031702
[2021-12-14 22:32:42 | info | root]: Test Loss : 0.0017545152
[2021-12-14 22:32:42 | info | root]: Train Reconstruction Loss : 1.7448984
[2021-12-14 22:32:42 | info | root]: Test Reconstruction Loss : 1.7966236 

[2021-12-14 22:32:55 | info | root]: Epoch : 13
[2021-12-14 22:32:55 | info | root]: Train Loss : 0.0014293515
[2021-12-14 22:32:55 | info | root]: Test Loss : 0.0014846096
[2021-12-14 22:32:55 | info | root]: Train Reconstruction Loss : 1.4672655
[2021-12-14 22:32:55 | info | root]: Test Reconstruction Loss : 1.5202402 

[2021-12-14 22:33:09 | info | root]: Epoch : 14
[2021-12-14 22:33:09 | info | root]: Train Loss : 0.0013716349
[2021-12-14 22:33:09 | info | root]: Test Loss : 0.0014261564
[2021-12-14 22:33:09 | info | root]: Train Reconstruction Loss : 1.4086927
[2021-12-14 22:33:09 | info | root]: Test Reconstruction Loss : 1.4603841 

[2021-12-14 22:33:22 | info | root]: Epoch : 15
[2021-12-14 22:33:22 | info | root]: Train Loss : 0.0013563232
[2021-12-14 22:33:22 | info | root]: Test Loss : 0.0014091663
[2021-12-14 22:33:22 | info | root]: Train Reconstruction Loss : 1.390695
[2021-12-14 22:33:22 | info | root]: Test Reconstruction Loss : 1.4429862 

[2021-12-14 22:33:36 | info | root]: Epoch : 16
[2021-12-14 22:33:37 | info | root]: Train Loss : 0.0013492414
[2021-12-14 22:33:38 | info | root]: Test Loss : 0.0014052285
[2021-12-14 22:33:38 | info | root]: Train Reconstruction Loss : 1.3830745
[2021-12-14 22:33:38 | info | root]: Test Reconstruction Loss : 1.438954 

[2021-12-14 22:33:52 | info | root]: Epoch : 17
[2021-12-14 22:33:53 | info | root]: Train Loss : 0.0013131192
[2021-12-14 22:33:53 | info | root]: Test Loss : 0.0013652481
[2021-12-14 22:33:53 | info | root]: Train Reconstruction Loss : 1.3430958
[2021-12-14 22:33:53 | info | root]: Test Reconstruction Loss : 1.398014 

[2021-12-14 22:34:07 | info | root]: Epoch : 18
[2021-12-14 22:34:07 | info | root]: Train Loss : 0.0012486819
[2021-12-14 22:34:07 | info | root]: Test Loss : 0.0012988355
[2021-12-14 22:34:07 | info | root]: Train Reconstruction Loss : 1.2785059
[2021-12-14 22:34:07 | info | root]: Test Reconstruction Loss : 1.3300076 

[2021-12-14 22:34:20 | info | root]: Epoch : 19
[2021-12-14 22:34:21 | info | root]: Train Loss : 0.0012606058
[2021-12-14 22:34:21 | info | root]: Test Loss : 0.0013067481
[2021-12-14 22:34:21 | info | root]: Train Reconstruction Loss : 1.2887427
[2021-12-14 22:34:21 | info | root]: Test Reconstruction Loss : 1.3381102 

[2021-12-14 22:34:35 | info | root]: Epoch : 20
[2021-12-14 22:34:35 | info | root]: Train Loss : 0.0012458792
[2021-12-14 22:34:35 | info | root]: Test Loss : 0.0012932543
