[2021-12-16 01:06:01 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-16 01:06:02 | info | root]: Dataset = cifar
[2021-12-16 01:06:02 | info | root]: nz = 512
[2021-12-16 01:06:02 | info | root]: ngf = 16
[2021-12-16 01:06:02 | info | root]: nc = 3
[2021-12-16 01:06:02 | info | root]: lr = 0.0002
[2021-12-16 01:06:02 | info | root]: n_epochs = 500
[2021-12-16 01:06:02 | info | root]: Epoch : 0
[2021-12-16 01:06:02 | info | root]: Train Loss : 0.24098922
[2021-12-16 01:06:02 | info | root]: Test Loss : 0.23969956
[2021-12-16 01:06:02 | info | root]: Train Reconstruction Loss : 246.80101
[2021-12-16 01:06:02 | info | root]: Test Reconstruction Loss : 245.45235 

[2021-12-16 01:06:19 | info | root]: Epoch : 1
[2021-12-16 01:06:20 | info | root]: Train Loss : 0.023754042
[2021-12-16 01:06:20 | info | root]: Test Loss : 0.023816444
[2021-12-16 01:06:20 | info | root]: Train Reconstruction Loss : 24.375319
[2021-12-16 01:06:20 | info | root]: Test Reconstruction Loss : 24.38804 

[2021-12-16 01:06:34 | info | root]: Epoch : 2
[2021-12-16 01:06:34 | info | root]: Train Loss : 0.017485904
[2021-12-16 01:06:34 | info | root]: Test Loss : 0.01757939
[2021-12-16 01:06:34 | info | root]: Train Reconstruction Loss : 17.94505
[2021-12-16 01:06:34 | info | root]: Test Reconstruction Loss : 18.001295 

[2021-12-16 01:06:47 | info | root]: Epoch : 3
[2021-12-16 01:06:47 | info | root]: Train Loss : 0.014857605
[2021-12-16 01:06:47 | info | root]: Test Loss : 0.014913356
[2021-12-16 01:06:47 | info | root]: Train Reconstruction Loss : 15.058947
[2021-12-16 01:06:47 | info | root]: Test Reconstruction Loss : 15.271276 

[2021-12-16 01:07:00 | info | root]: Epoch : 4
[2021-12-16 01:07:00 | info | root]: Train Loss : 0.013235072
[2021-12-16 01:07:00 | info | root]: Test Loss : 0.013338678
[2021-12-16 01:07:00 | info | root]: Train Reconstruction Loss : 13.619164
[2021-12-16 01:07:00 | info | root]: Test Reconstruction Loss : 13.658806 

[2021-12-16 01:07:14 | info | root]: Epoch : 5
[2021-12-16 01:07:15 | info | root]: Train Loss : 0.012171177
[2021-12-16 01:07:15 | info | root]: Test Loss : 0.012280829
[2021-12-16 01:07:15 | info | root]: Train Reconstruction Loss : 12.498372
[2021-12-16 01:07:15 | info | root]: Test Reconstruction Loss : 12.575569 

[2021-12-16 01:07:28 | info | root]: Epoch : 6
[2021-12-16 01:07:28 | info | root]: Train Loss : 0.011403982
[2021-12-16 01:07:28 | info | root]: Test Loss : 0.011521662
[2021-12-16 01:07:28 | info | root]: Train Reconstruction Loss : 11.6653595
[2021-12-16 01:07:28 | info | root]: Test Reconstruction Loss : 11.798182 

[2021-12-16 01:07:42 | info | root]: Epoch : 7
[2021-12-16 01:07:42 | info | root]: Train Loss : 0.010866625
[2021-12-16 01:07:42 | info | root]: Test Loss : 0.010934395
[2021-12-16 01:07:42 | info | root]: Train Reconstruction Loss : 11.072752
[2021-12-16 01:07:42 | info | root]: Test Reconstruction Loss : 11.19682 

[2021-12-16 01:07:55 | info | root]: Epoch : 8
[2021-12-16 01:07:55 | info | root]: Train Loss : 0.0103030745
[2021-12-16 01:07:56 | info | root]: Test Loss : 0.010386376
[2021-12-16 01:07:56 | info | root]: Train Reconstruction Loss : 10.563593
[2021-12-16 01:07:56 | info | root]: Test Reconstruction Loss : 10.63565 

[2021-12-16 01:08:10 | info | root]: Epoch : 9
[2021-12-16 01:08:10 | info | root]: Train Loss : 0.009740266
[2021-12-16 01:08:10 | info | root]: Test Loss : 0.009901772
[2021-12-16 01:08:10 | info | root]: Train Reconstruction Loss : 10.035598
[2021-12-16 01:08:10 | info | root]: Test Reconstruction Loss : 10.139415 

[2021-12-16 01:08:24 | info | root]: Epoch : 10
[2021-12-16 01:08:24 | info | root]: Train Loss : 0.009296689
[2021-12-16 01:08:24 | info | root]: Test Loss : 0.009400843
[2021-12-16 01:08:24 | info | root]: Train Reconstruction Loss : 9.457401
[2021-12-16 01:08:25 | info | root]: Test Reconstruction Loss : 9.626463 

[2021-12-16 01:08:39 | info | root]: Epoch : 11
[2021-12-16 01:08:39 | info | root]: Train Loss : 0.008974159
[2021-12-16 01:08:39 | info | root]: Test Loss : 0.009138081
[2021-12-16 01:08:39 | info | root]: Train Reconstruction Loss : 9.248934
[2021-12-16 01:08:39 | info | root]: Test Reconstruction Loss : 9.357395 

