[2021-12-16 01:02:52 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-16 01:02:53 | info | root]: Dataset = fashion
[2021-12-16 01:02:53 | info | root]: nz = 512
[2021-12-16 01:02:53 | info | root]: ngf = 16
[2021-12-16 01:02:53 | info | root]: nc = 1
[2021-12-16 01:02:53 | info | root]: lr = 0.0002
[2021-12-16 01:02:53 | info | root]: n_epochs = 500
[2021-12-16 01:02:53 | info | root]: Epoch : 0
[2021-12-16 01:02:53 | info | root]: Train Loss : 0.12899722
[2021-12-16 01:02:53 | info | root]: Test Loss : 0.12840542
[2021-12-16 01:02:53 | info | root]: Train Reconstruction Loss : 132.08875
[2021-12-16 01:02:53 | info | root]: Test Reconstruction Loss : 131.48715 

[2021-12-16 01:03:28 | info | root]: Epoch : 1
[2021-12-16 01:03:28 | info | root]: Train Loss : 0.004880258
[2021-12-16 01:03:28 | info | root]: Test Loss : 0.0049183317
[2021-12-16 01:03:28 | info | root]: Train Reconstruction Loss : 4.9946837
[2021-12-16 01:03:28 | info | root]: Test Reconstruction Loss : 5.0363717 

[2021-12-16 01:03:55 | info | root]: Epoch : 2
[2021-12-16 01:03:55 | info | root]: Train Loss : 0.002641576
[2021-12-16 01:03:55 | info | root]: Test Loss : 0.0026726078
[2021-12-16 01:03:55 | info | root]: Train Reconstruction Loss : 2.7095566
[2021-12-16 01:03:56 | info | root]: Test Reconstruction Loss : 2.7367504 

[2021-12-16 01:04:22 | info | root]: Epoch : 3
[2021-12-16 01:04:23 | info | root]: Train Loss : 0.0021190024
[2021-12-16 01:04:25 | info | root]: Test Loss : 0.0021458815
[2021-12-16 01:04:25 | info | root]: Train Reconstruction Loss : 2.1703477
[2021-12-16 01:04:25 | info | root]: Test Reconstruction Loss : 2.197383 

[2021-12-16 01:04:52 | info | root]: Epoch : 4
[2021-12-16 01:04:53 | info | root]: Train Loss : 0.0017691958
[2021-12-16 01:04:53 | info | root]: Test Loss : 0.0017904647
[2021-12-16 01:04:53 | info | root]: Train Reconstruction Loss : 1.8138273
[2021-12-16 01:04:53 | info | root]: Test Reconstruction Loss : 1.8334359 

[2021-12-16 01:05:21 | info | root]: Epoch : 5
[2021-12-16 01:05:22 | info | root]: Train Loss : 0.0016787241
[2021-12-16 01:05:22 | info | root]: Test Loss : 0.0017011217
[2021-12-16 01:05:22 | info | root]: Train Reconstruction Loss : 1.7170349
[2021-12-16 01:05:22 | info | root]: Test Reconstruction Loss : 1.7419486 

[2021-12-16 01:05:50 | info | root]: Epoch : 6
[2021-12-16 01:05:50 | info | root]: Train Loss : 0.0014419112
[2021-12-16 01:05:50 | info | root]: Test Loss : 0.0014645162
[2021-12-16 01:05:50 | info | root]: Train Reconstruction Loss : 1.478313
[2021-12-16 01:05:50 | info | root]: Test Reconstruction Loss : 1.4996647 

[2021-12-16 01:06:17 | info | root]: Epoch : 7
[2021-12-16 01:06:17 | info | root]: Train Loss : 0.0013048493
[2021-12-16 01:06:17 | info | root]: Test Loss : 0.0013254886
[2021-12-16 01:06:17 | info | root]: Train Reconstruction Loss : 1.3349656
[2021-12-16 01:06:17 | info | root]: Test Reconstruction Loss : 1.3573003 

[2021-12-16 01:06:44 | info | root]: Epoch : 8
[2021-12-16 01:06:44 | info | root]: Train Loss : 0.0012129358
[2021-12-16 01:06:44 | info | root]: Test Loss : 0.001234838
[2021-12-16 01:06:44 | info | root]: Train Reconstruction Loss : 1.2420081
[2021-12-16 01:06:44 | info | root]: Test Reconstruction Loss : 1.2644742 

[2021-12-16 01:07:11 | info | root]: Epoch : 9
[2021-12-16 01:07:11 | info | root]: Train Loss : 0.0011275694
[2021-12-16 01:07:11 | info | root]: Test Loss : 0.0011500589
[2021-12-16 01:07:11 | info | root]: Train Reconstruction Loss : 1.1554842
[2021-12-16 01:07:11 | info | root]: Test Reconstruction Loss : 1.1776603 

[2021-12-16 01:07:37 | info | root]: Epoch : 10
[2021-12-16 01:07:37 | info | root]: Train Loss : 0.0010837484
[2021-12-16 01:07:37 | info | root]: Test Loss : 0.0011032216
[2021-12-16 01:07:37 | info | root]: Train Reconstruction Loss : 1.1084628
[2021-12-16 01:07:37 | info | root]: Test Reconstruction Loss : 1.1296989 

[2021-12-16 01:08:04 | info | root]: Epoch : 11
[2021-12-16 01:08:04 | info | root]: Train Loss : 0.0010421772
[2021-12-16 01:08:04 | info | root]: Test Loss : 0.0010624143
[2021-12-16 01:08:04 | info | root]: Train Reconstruction Loss : 1.0686625
[2021-12-16 01:08:04 | info | root]: Test Reconstruction Loss : 1.0879122 

[2021-12-16 01:08:33 | info | root]: Epoch : 12
[2021-12-16 01:08:33 | info | root]: Train Loss : 0.001039182
[2021-12-16 01:08:33 | info | root]: Test Loss : 0.0010601707
[2021-12-16 01:08:33 | info | root]: Train Reconstruction Loss : 1.0635694
[2021-12-16 01:08:33 | info | root]: Test Reconstruction Loss : 1.0856148 

[2021-12-16 01:09:00 | info | root]: Epoch : 13
[2021-12-16 01:09:00 | info | root]: Train Loss : 0.001025982
[2021-12-16 01:09:00 | info | root]: Test Loss : 0.001043215
[2021-12-16 01:09:00 | info | root]: Train Reconstruction Loss : 1.0500562
[2021-12-16 01:09:00 | info | root]: Test Reconstruction Loss : 1.0682522 

[2021-12-16 01:09:27 | info | root]: Epoch : 14
[2021-12-16 01:09:28 | info | root]: Train Loss : 0.0009181638
[2021-12-16 01:09:28 | info | root]: Test Loss : 0.0009376574
[2021-12-16 01:09:28 | info | root]: Train Reconstruction Loss : 0.93981045
[2021-12-16 01:09:28 | info | root]: Test Reconstruction Loss : 0.96016115 

[2021-12-16 01:09:55 | info | root]: Epoch : 15
[2021-12-16 01:09:55 | info | root]: Train Loss : 0.0009364189
[2021-12-16 01:09:55 | info | root]: Test Loss : 0.0009562998
[2021-12-16 01:09:55 | info | root]: Train Reconstruction Loss : 0.9574091
[2021-12-16 01:09:55 | info | root]: Test Reconstruction Loss : 0.97925097 

[2021-12-16 01:10:22 | info | root]: Epoch : 16
[2021-12-16 01:10:22 | info | root]: Train Loss : 0.000855245
[2021-12-16 01:10:22 | info | root]: Test Loss : 0.0008737619
[2021-12-16 01:10:22 | info | root]: Train Reconstruction Loss : 0.87482476
[2021-12-16 01:10:22 | info | root]: Test Reconstruction Loss : 0.8947322 

[2021-12-16 01:10:49 | info | root]: Epoch : 17
[2021-12-16 01:10:49 | info | root]: Train Loss : 0.0008720148
[2021-12-16 01:10:49 | info | root]: Test Loss : 0.00089276524
[2021-12-16 01:10:49 | info | root]: Train Reconstruction Loss : 0.8936587
[2021-12-16 01:10:49 | info | root]: Test Reconstruction Loss : 0.91419154 

[2021-12-16 01:11:16 | info | root]: Epoch : 18
[2021-12-16 01:11:16 | info | root]: Train Loss : 0.00079037796
[2021-12-16 01:11:16 | info | root]: Test Loss : 0.0008080636
[2021-12-16 01:11:16 | info | root]: Train Reconstruction Loss : 0.80876374
[2021-12-16 01:11:16 | info | root]: Test Reconstruction Loss : 0.82745713 

[2021-12-16 01:11:43 | info | root]: Epoch : 19
[2021-12-16 01:11:43 | info | root]: Train Loss : 0.0007712894
[2021-12-16 01:11:43 | info | root]: Test Loss : 0.00078876864
[2021-12-16 01:11:43 | info | root]: Train Reconstruction Loss : 0.788528
[2021-12-16 01:11:43 | info | root]: Test Reconstruction Loss : 0.8076991 

[2021-12-16 01:12:10 | info | root]: Epoch : 20
[2021-12-16 01:12:10 | info | root]: Train Loss : 0.000744901
[2021-12-16 01:12:10 | info | root]: Test Loss : 0.0007623749
[2021-12-16 01:12:10 | info | root]: Train Reconstruction Loss : 0.7608918
[2021-12-16 01:12:10 | info | root]: Test Reconstruction Loss : 0.78067183 

[2021-12-16 01:12:37 | info | root]: Epoch : 21
[2021-12-16 01:12:37 | info | root]: Train Loss : 0.0007345139
[2021-12-16 01:12:37 | info | root]: Test Loss : 0.00075290166
[2021-12-16 01:12:37 | info | root]: Train Reconstruction Loss : 0.752591
[2021-12-16 01:12:37 | info | root]: Test Reconstruction Loss : 0.7709714 

[2021-12-16 01:13:04 | info | root]: Epoch : 22
[2021-12-16 01:13:04 | info | root]: Train Loss : 0.00072107743
[2021-12-16 01:13:04 | info | root]: Test Loss : 0.00074055645
[2021-12-16 01:13:04 | info | root]: Train Reconstruction Loss : 0.7365036
[2021-12-16 01:13:04 | info | root]: Test Reconstruction Loss : 0.75832987 

[2021-12-16 01:13:32 | info | root]: Epoch : 23
[2021-12-16 01:13:33 | info | root]: Train Loss : 0.0006932898
[2021-12-16 01:13:33 | info | root]: Test Loss : 0.00070957054
[2021-12-16 01:13:33 | info | root]: Train Reconstruction Loss : 0.70991933
[2021-12-16 01:13:33 | info | root]: Test Reconstruction Loss : 0.7266002 

[2021-12-16 01:14:01 | info | root]: Epoch : 24
[2021-12-16 01:14:01 | info | root]: Train Loss : 0.0006967062
[2021-12-16 01:14:01 | info | root]: Test Loss : 0.00071304914
[2021-12-16 01:14:02 | info | root]: Train Reconstruction Loss : 0.7140812
[2021-12-16 01:14:03 | info | root]: Test Reconstruction Loss : 0.73016226 

[2021-12-16 01:14:32 | info | root]: Epoch : 25
[2021-12-16 01:14:32 | info | root]: Train Loss : 0.0006865945
[2021-12-16 01:14:34 | info | root]: Test Loss : 0.0007024241
[2021-12-16 01:14:34 | info | root]: Train Reconstruction Loss : 0.7014508
[2021-12-16 01:14:34 | info | root]: Test Reconstruction Loss : 0.71928227 

[2021-12-16 01:15:01 | info | root]: Epoch : 26
[2021-12-16 01:15:02 | info | root]: Train Loss : 0.00064920814
[2021-12-16 01:15:02 | info | root]: Test Loss : 0.0006664435
[2021-12-16 01:15:02 | info | root]: Train Reconstruction Loss : 0.66488415
[2021-12-16 01:15:02 | info | root]: Test Reconstruction Loss : 0.68243814 

[2021-12-16 01:15:30 | info | root]: Epoch : 27
[2021-12-16 01:15:30 | info | root]: Train Loss : 0.0006723985
[2021-12-16 01:15:30 | info | root]: Test Loss : 0.00068922085
[2021-12-16 01:15:30 | info | root]: Train Reconstruction Loss : 0.6879897
[2021-12-16 01:15:30 | info | root]: Test Reconstruction Loss : 0.70576215 

[2021-12-16 01:15:58 | info | root]: Epoch : 28
[2021-12-16 01:15:59 | info | root]: Train Loss : 0.0006166772
[2021-12-16 01:15:59 | info | root]: Test Loss : 0.00063372415
[2021-12-16 01:15:59 | info | root]: Train Reconstruction Loss : 0.6307743
[2021-12-16 01:15:59 | info | root]: Test Reconstruction Loss : 0.64893353 

[2021-12-16 01:16:27 | info | root]: Epoch : 29
[2021-12-16 01:16:27 | info | root]: Train Loss : 0.0006170487
[2021-12-16 01:16:27 | info | root]: Test Loss : 0.0006330161
