[2021-12-16 14:48:13 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-16 14:48:14 | info | root]: Dataset = fashion
[2021-12-16 14:48:14 | info | root]: nz = 256
[2021-12-16 14:48:14 | info | root]: ngf = 32
[2021-12-16 14:48:14 | info | root]: nc = 1
[2021-12-16 14:48:14 | info | root]: lr = 0.0002
[2021-12-16 14:48:14 | info | root]: n_epochs = 500
[2021-12-16 14:48:14 | info | root]: Epoch : 0
[2021-12-16 14:48:14 | info | root]: Train Loss : 0.22586702
[2021-12-16 14:48:14 | info | root]: Test Loss : 0.22497903
[2021-12-16 14:48:14 | info | root]: Train Reconstruction Loss : 231.28946
[2021-12-16 14:48:14 | info | root]: Test Reconstruction Loss : 230.37852 

[2021-12-16 14:48:42 | info | root]: Epoch : 1
[2021-12-16 14:48:42 | info | root]: Train Loss : 0.004225795
[2021-12-16 14:48:42 | info | root]: Test Loss : 0.0043061622
[2021-12-16 14:48:42 | info | root]: Train Reconstruction Loss : 4.315749
[2021-12-16 14:48:42 | info | root]: Test Reconstruction Loss : 4.40951 

[2021-12-16 14:48:59 | info | root]: Epoch : 2
[2021-12-16 14:48:59 | info | root]: Train Loss : 0.002747933
[2021-12-16 14:48:59 | info | root]: Test Loss : 0.0028293587
[2021-12-16 14:48:59 | info | root]: Train Reconstruction Loss : 2.8193758
[2021-12-16 14:48:59 | info | root]: Test Reconstruction Loss : 2.8972633 

[2021-12-16 14:49:16 | info | root]: Epoch : 3
[2021-12-16 14:49:16 | info | root]: Train Loss : 0.002227108
[2021-12-16 14:49:16 | info | root]: Test Loss : 0.0023080127
[2021-12-16 14:49:16 | info | root]: Train Reconstruction Loss : 2.2874107
[2021-12-16 14:49:16 | info | root]: Test Reconstruction Loss : 2.363405 

[2021-12-16 14:49:33 | info | root]: Epoch : 4
[2021-12-16 14:49:33 | info | root]: Train Loss : 0.0018977833
[2021-12-16 14:49:33 | info | root]: Test Loss : 0.001967998
[2021-12-16 14:49:33 | info | root]: Train Reconstruction Loss : 1.9440491
[2021-12-16 14:49:33 | info | root]: Test Reconstruction Loss : 2.01523 

[2021-12-16 14:49:50 | info | root]: Epoch : 5
[2021-12-16 14:49:51 | info | root]: Train Loss : 0.0018377778
[2021-12-16 14:49:52 | info | root]: Test Loss : 0.001913501
[2021-12-16 14:49:52 | info | root]: Train Reconstruction Loss : 1.89041
