[2021-12-16 01:02:45 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-16 01:02:45 | info | root]: Dataset = mnist
[2021-12-16 01:02:45 | info | root]: nz = 512
[2021-12-16 01:02:45 | info | root]: ngf = 16
[2021-12-16 01:02:45 | info | root]: nc = 1
[2021-12-16 01:02:45 | info | root]: lr = 0.0002
[2021-12-16 01:02:45 | info | root]: n_epochs = 500
[2021-12-16 01:02:45 | info | root]: Epoch : 0
[2021-12-16 01:02:46 | info | root]: Train Loss : 0.18351896
[2021-12-16 01:02:47 | info | root]: Test Loss : 0.18363404
[2021-12-16 01:02:47 | info | root]: Train Reconstruction Loss : 187.92503
[2021-12-16 01:02:47 | info | root]: Test Reconstruction Loss : 188.04126 

[2021-12-16 01:03:24 | info | root]: Epoch : 1
[2021-12-16 01:03:24 | info | root]: Train Loss : 0.0031703818
[2021-12-16 01:03:24 | info | root]: Test Loss : 0.003305123
[2021-12-16 01:03:24 | info | root]: Train Reconstruction Loss : 3.245838
[2021-12-16 01:03:24 | info | root]: Test Reconstruction Loss : 3.384446 

[2021-12-16 01:03:55 | info | root]: Epoch : 2
[2021-12-16 01:03:55 | info | root]: Train Loss : 0.001386289
[2021-12-16 01:03:55 | info | root]: Test Loss : 0.0014299051
[2021-12-16 01:03:55 | info | root]: Train Reconstruction Loss : 1.4198267
[2021-12-16 01:03:55 | info | root]: Test Reconstruction Loss : 1.4642228 

[2021-12-16 01:04:25 | info | root]: Epoch : 3
[2021-12-16 01:04:25 | info | root]: Train Loss : 0.0010334296
[2021-12-16 01:04:25 | info | root]: Test Loss : 0.0010767555
[2021-12-16 01:04:25 | info | root]: Train Reconstruction Loss : 1.0585428
[2021-12-16 01:04:25 | info | root]: Test Reconstruction Loss : 1.1025976 

[2021-12-16 01:04:55 | info | root]: Epoch : 4
[2021-12-16 01:04:55 | info | root]: Train Loss : 0.00089413323
[2021-12-16 01:04:55 | info | root]: Test Loss : 0.00092981505
[2021-12-16 01:04:55 | info | root]: Train Reconstruction Loss : 0.9157195
[2021-12-16 01:04:56 | info | root]: Test Reconstruction Loss : 0.9521306 

[2021-12-16 01:05:26 | info | root]: Epoch : 5
[2021-12-16 01:05:26 | info | root]: Train Loss : 0.0008037634
[2021-12-16 01:05:26 | info | root]: Test Loss : 0.0008406694
