[2021-12-16 01:04:52 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-16 01:04:54 | info | root]: Dataset = cifar
[2021-12-16 01:04:54 | info | root]: nz = 512
[2021-12-16 01:04:55 | info | root]: ngf = 16
[2021-12-16 01:04:55 | info | root]: nc = 3
[2021-12-16 01:04:55 | info | root]: lr = 0.0002
[2021-12-16 01:04:55 | info | root]: n_epochs = 500
[2021-12-16 01:04:57 | info | root]: Epoch : 0
[2021-12-16 01:04:58 | info | root]: Train Loss : 0.19837368
[2021-12-16 01:04:58 | info | root]: Test Loss : 0.19734725
[2021-12-16 01:04:59 | info | root]: Train Reconstruction Loss : 203.14421
[2021-12-16 01:04:59 | info | root]: Test Reconstruction Loss : 202.08357 

[2021-12-16 01:05:36 | info | root]: Epoch : 1
[2021-12-16 01:05:36 | info | root]: Train Loss : 0.017635785
[2021-12-16 01:05:36 | info | root]: Test Loss : 0.0175936
[2021-12-16 01:05:36 | info | root]: Train Reconstruction Loss : 17.95483
[2021-12-16 01:05:36 | info | root]: Test Reconstruction Loss : 18.015846 

[2021-12-16 01:06:04 | info | root]: Epoch : 2
[2021-12-16 01:06:04 | info | root]: Train Loss : 0.013547191
[2021-12-16 01:06:04 | info | root]: Test Loss : 0.013522112
[2021-12-16 01:06:04 | info | root]: Train Reconstruction Loss : 13.7405205
[2021-12-16 01:06:04 | info | root]: Test Reconstruction Loss : 13.8466425 

[2021-12-16 01:06:31 | info | root]: Epoch : 3
[2021-12-16 01:06:31 | info | root]: Train Loss : 0.011617213
[2021-12-16 01:06:31 | info | root]: Test Loss : 0.0117362505
[2021-12-16 01:06:31 | info | root]: Train Reconstruction Loss : 11.914779
[2021-12-16 01:06:31 | info | root]: Test Reconstruction Loss : 12.0179205 

[2021-12-16 01:06:58 | info | root]: Epoch : 4
[2021-12-16 01:06:59 | info | root]: Train Loss : 0.0105052
[2021-12-16 01:06:59 | info | root]: Test Loss : 0.010614624
[2021-12-16 01:06:59 | info | root]: Train Reconstruction Loss : 10.829882
[2021-12-16 01:06:59 | info | root]: Test Reconstruction Loss : 10.869375 

[2021-12-16 01:07:26 | info | root]: Epoch : 5
[2021-12-16 01:07:26 | info | root]: Train Loss : 0.009738456
[2021-12-16 01:07:26 | info | root]: Test Loss : 0.009822879
[2021-12-16 01:07:28 | info | root]: Train Reconstruction Loss : 9.956076
[2021-12-16 01:07:28 | info | root]: Test Reconstruction Loss : 10.058628 

[2021-12-16 01:07:56 | info | root]: Epoch : 6
[2021-12-16 01:07:57 | info | root]: Train Loss : 0.009198937
[2021-12-16 01:07:57 | info | root]: Test Loss : 0.009305755
[2021-12-16 01:07:57 | info | root]: Train Reconstruction Loss : 9.436715
[2021-12-16 01:07:57 | info | root]: Test Reconstruction Loss : 9.529093 

[2021-12-16 01:08:26 | info | root]: Epoch : 7
[2021-12-16 01:08:26 | info | root]: Train Loss : 0.008730311
[2021-12-16 01:08:26 | info | root]: Test Loss : 0.008753694
[2021-12-16 01:08:26 | info | root]: Train Reconstruction Loss : 8.871904
[2021-12-16 01:08:26 | info | root]: Test Reconstruction Loss : 8.963782 

[2021-12-16 01:08:54 | info | root]: Epoch : 8
[2021-12-16 01:08:54 | info | root]: Train Loss : 0.008343386
[2021-12-16 01:08:54 | info | root]: Test Loss : 0.008442139
[2021-12-16 01:08:54 | info | root]: Train Reconstruction Loss : 8.579667
[2021-12-16 01:08:54 | info | root]: Test Reconstruction Loss : 8.644751 

[2021-12-16 01:09:21 | info | root]: Epoch : 9
[2021-12-16 01:09:21 | info | root]: Train Loss : 0.008277274
[2021-12-16 01:09:21 | info | root]: Test Loss : 0.008350865
[2021-12-16 01:09:21 | info | root]: Train Reconstruction Loss : 8.476676
[2021-12-16 01:09:21 | info | root]: Test Reconstruction Loss : 8.551286 

[2021-12-16 01:09:48 | info | root]: Epoch : 10
[2021-12-16 01:09:48 | info | root]: Train Loss : 0.007759091
[2021-12-16 01:09:48 | info | root]: Test Loss : 0.0077849915
[2021-12-16 01:09:48 | info | root]: Train Reconstruction Loss : 7.932649
[2021-12-16 01:09:48 | info | root]: Test Reconstruction Loss : 7.9718313 

[2021-12-16 01:10:15 | info | root]: Epoch : 11
[2021-12-16 01:10:15 | info | root]: Train Loss : 0.0074497424
[2021-12-16 01:10:15 | info | root]: Test Loss : 0.0075497054
[2021-12-16 01:10:15 | info | root]: Train Reconstruction Loss : 7.640985
[2021-12-16 01:10:15 | info | root]: Test Reconstruction Loss : 7.7308974 

[2021-12-16 01:10:43 | info | root]: Epoch : 12
[2021-12-16 01:10:43 | info | root]: Train Loss : 0.007229071
[2021-12-16 01:10:43 | info | root]: Test Loss : 0.0073784757
[2021-12-16 01:10:43 | info | root]: Train Reconstruction Loss : 7.4576583
[2021-12-16 01:10:43 | info | root]: Test Reconstruction Loss : 7.555559 

[2021-12-16 01:11:11 | info | root]: Epoch : 13
[2021-12-16 01:11:11 | info | root]: Train Loss : 0.00714032
[2021-12-16 01:11:11 | info | root]: Test Loss : 0.007211653
[2021-12-16 01:11:11 | info | root]: Train Reconstruction Loss : 7.282735
[2021-12-16 01:11:11 | info | root]: Test Reconstruction Loss : 7.3847337 

[2021-12-16 01:11:38 | info | root]: Epoch : 14
[2021-12-16 01:11:38 | info | root]: Train Loss : 0.0070149777
[2021-12-16 01:11:38 | info | root]: Test Loss : 0.007152338
[2021-12-16 01:11:38 | info | root]: Train Reconstruction Loss : 7.25116
[2021-12-16 01:11:38 | info | root]: Test Reconstruction Loss : 7.323995 

[2021-12-16 01:12:05 | info | root]: Epoch : 15
[2021-12-16 01:12:05 | info | root]: Train Loss : 0.0068097925
[2021-12-16 01:12:05 | info | root]: Test Loss : 0.006844455
[2021-12-16 01:12:05 | info | root]: Train Reconstruction Loss : 6.94004
[2021-12-16 01:12:05 | info | root]: Test Reconstruction Loss : 7.008722 

[2021-12-16 01:12:32 | info | root]: Epoch : 16
[2021-12-16 01:12:32 | info | root]: Train Loss : 0.006644043
[2021-12-16 01:12:32 | info | root]: Test Loss : 0.006756705
[2021-12-16 01:12:33 | info | root]: Train Reconstruction Loss : 6.8157287
[2021-12-16 01:12:34 | info | root]: Test Reconstruction Loss : 6.918866 

[2021-12-16 01:13:01 | info | root]: Epoch : 17
[2021-12-16 01:13:01 | info | root]: Train Loss : 0.0065733893
[2021-12-16 01:13:01 | info | root]: Test Loss : 0.0066495133
[2021-12-16 01:13:01 | info | root]: Train Reconstruction Loss : 6.726424
[2021-12-16 01:13:01 | info | root]: Test Reconstruction Loss : 6.8091016 

[2021-12-16 01:13:29 | info | root]: Epoch : 18
[2021-12-16 01:13:29 | info | root]: Train Loss : 0.006389604
[2021-12-16 01:13:29 | info | root]: Test Loss : 0.0064239297
[2021-12-16 01:13:30 | info | root]: Train Reconstruction Loss : 6.4852576
[2021-12-16 01:13:30 | info | root]: Test Reconstruction Loss : 6.578104 

[2021-12-16 01:13:57 | info | root]: Epoch : 19
[2021-12-16 01:13:57 | info | root]: Train Loss : 0.006512518
[2021-12-16 01:13:57 | info | root]: Test Loss : 0.006572838
[2021-12-16 01:13:57 | info | root]: Train Reconstruction Loss : 6.695594
[2021-12-16 01:13:57 | info | root]: Test Reconstruction Loss : 6.730586 

[2021-12-16 01:14:24 | info | root]: Epoch : 20
[2021-12-16 01:14:24 | info | root]: Train Loss : 0.0062113474
[2021-12-16 01:14:24 | info | root]: Test Loss : 0.0062875864
[2021-12-16 01:14:24 | info | root]: Train Reconstruction Loss : 6.367542
[2021-12-16 01:14:24 | info | root]: Test Reconstruction Loss : 6.4384875 

[2021-12-16 01:14:52 | info | root]: Epoch : 21
[2021-12-16 01:14:52 | info | root]: Train Loss : 0.0061040716
[2021-12-16 01:14:52 | info | root]: Test Loss : 0.006141163
[2021-12-16 01:14:52 | info | root]: Train Reconstruction Loss : 6.259353
[2021-12-16 01:14:52 | info | root]: Test Reconstruction Loss : 6.288551 

[2021-12-16 01:15:19 | info | root]: Epoch : 22
[2021-12-16 01:15:19 | info | root]: Train Loss : 0.00599069
[2021-12-16 01:15:19 | info | root]: Test Loss : 0.006002719
[2021-12-16 01:15:19 | info | root]: Train Reconstruction Loss : 6.0968966
[2021-12-16 01:15:19 | info | root]: Test Reconstruction Loss : 6.1467843 

[2021-12-16 01:15:46 | info | root]: Epoch : 23
[2021-12-16 01:15:46 | info | root]: Train Loss : 0.0060692187
