[2021-12-16 14:59:08 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-16 14:59:08 | info | root]: Dataset = mnist
[2021-12-16 14:59:08 | info | root]: nz = 256
[2021-12-16 14:59:08 | info | root]: ngf = 32
[2021-12-16 14:59:08 | info | root]: nc = 1
[2021-12-16 14:59:08 | info | root]: lr = 0.0002
[2021-12-16 14:59:08 | info | root]: n_epochs = 500
[2021-12-16 14:59:08 | info | root]: Epoch : 0
[2021-12-16 14:59:09 | info | root]: Train Loss : 0.2298337
[2021-12-16 14:59:09 | info | root]: Test Loss : 0.22988833
[2021-12-16 14:59:09 | info | root]: Train Reconstruction Loss : 235.34947
[2021-12-16 14:59:09 | info | root]: Test Reconstruction Loss : 235.40565 

[2021-12-16 14:59:52 | info | root]: Epoch : 1
[2021-12-16 14:59:53 | info | root]: Train Loss : 0.0019407037
[2021-12-16 14:59:53 | info | root]: Test Loss : 0.0020444966
[2021-12-16 14:59:53 | info | root]: Train Reconstruction Loss : 1.987448
[2021-12-16 14:59:53 | info | root]: Test Reconstruction Loss : 2.0935645 

[2021-12-16 15:00:25 | info | root]: Epoch : 2
[2021-12-16 15:00:25 | info | root]: Train Loss : 0.0011906407
[2021-12-16 15:00:25 | info | root]: Test Loss : 0.0012419588
[2021-12-16 15:00:25 | info | root]: Train Reconstruction Loss : 1.2197104
[2021-12-16 15:00:25 | info | root]: Test Reconstruction Loss : 1.2717658 

[2021-12-16 15:00:57 | info | root]: Epoch : 3
[2021-12-16 15:00:57 | info | root]: Train Loss : 0.00095972954
[2021-12-16 15:00:57 | info | root]: Test Loss : 0.0010071145
[2021-12-16 15:00:57 | info | root]: Train Reconstruction Loss : 0.98292077
[2021-12-16 15:00:57 | info | root]: Test Reconstruction Loss : 1.0312854 

[2021-12-16 15:01:29 | info | root]: Epoch : 4
[2021-12-16 15:01:29 | info | root]: Train Loss : 0.00083900086
[2021-12-16 15:01:29 | info | root]: Test Loss : 0.00088457135
[2021-12-16 15:01:29 | info | root]: Train Reconstruction Loss : 0.85903245
[2021-12-16 15:01:29 | info | root]: Test Reconstruction Loss : 0.90580106 

[2021-12-16 15:02:02 | info | root]: Epoch : 5
[2021-12-16 15:02:02 | info | root]: Train Loss : 0.0007479639
[2021-12-16 15:02:03 | info | root]: Test Loss : 0.0007896237
[2021-12-16 15:02:03 | info | root]: Train Reconstruction Loss : 0.7655866
[2021-12-16 15:02:03 | info | root]: Test Reconstruction Loss : 0.8085747 

[2021-12-16 15:02:35 | info | root]: Epoch : 6
[2021-12-16 15:02:36 | info | root]: Train Loss : 0.0007144454
[2021-12-16 15:02:36 | info | root]: Test Loss : 0.0007664247
[2021-12-16 15:02:36 | info | root]: Train Reconstruction Loss : 0.731988
[2021-12-16 15:02:36 | info | root]: Test Reconstruction Loss : 0.78481895 

[2021-12-16 15:03:09 | info | root]: Epoch : 7
[2021-12-16 15:03:09 | info | root]: Train Loss : 0.0006670805
[2021-12-16 15:03:09 | info | root]: Test Loss : 0.00070632435
[2021-12-16 15:03:10 | info | root]: Train Reconstruction Loss : 0.68306845
[2021-12-16 15:03:10 | info | root]: Test Reconstruction Loss : 0.72327614 

[2021-12-16 15:03:41 | info | root]: Epoch : 8
[2021-12-16 15:03:41 | info | root]: Train Loss : 0.00062732224
[2021-12-16 15:03:41 | info | root]: Test Loss : 0.00066771347
[2021-12-16 15:03:41 | info | root]: Train Reconstruction Loss : 0.6425443
[2021-12-16 15:03:41 | info | root]: Test Reconstruction Loss : 0.6837386 

[2021-12-16 15:04:13 | info | root]: Epoch : 9
[2021-12-16 15:04:13 | info | root]: Train Loss : 0.0005838082
[2021-12-16 15:04:13 | info | root]: Test Loss : 0.0006297179
[2021-12-16 15:04:13 | info | root]: Train Reconstruction Loss : 0.5979478
[2021-12-16 15:04:13 | info | root]: Test Reconstruction Loss : 0.6448311 

[2021-12-16 15:04:46 | info | root]: Epoch : 10
[2021-12-16 15:04:46 | info | root]: Train Loss : 0.0005593165
[2021-12-16 15:04:46 | info | root]: Test Loss : 0.0005966268
[2021-12-16 15:04:46 | info | root]: Train Reconstruction Loss : 0.5729479
[2021-12-16 15:04:46 | info | root]: Test Reconstruction Loss : 0.6109458 

[2021-12-16 15:05:18 | info | root]: Epoch : 11
[2021-12-16 15:05:18 | info | root]: Train Loss : 0.0005460023
[2021-12-16 15:05:18 | info | root]: Test Loss : 0.00058399193
[2021-12-16 15:05:18 | info | root]: Train Reconstruction Loss : 0.5591666
[2021-12-16 15:05:18 | info | root]: Test Reconstruction Loss : 0.5980077 

[2021-12-16 15:05:51 | info | root]: Epoch : 12
[2021-12-16 15:05:51 | info | root]: Train Loss : 0.00050991116
[2021-12-16 15:05:53 | info | root]: Test Loss : 0.0005520746
[2021-12-16 15:05:54 | info | root]: Train Reconstruction Loss : 0.5221572
[2021-12-16 15:05:55 | info | root]: Test Reconstruction Loss : 0.56532437 

[2021-12-16 15:06:27 | info | root]: Epoch : 13
[2021-12-16 15:06:27 | info | root]: Train Loss : 0.00048597236
[2021-12-16 15:06:28 | info | root]: Test Loss : 0.00053873856
[2021-12-16 15:06:28 | info | root]: Train Reconstruction Loss : 0.4977135
[2021-12-16 15:06:28 | info | root]: Test Reconstruction Loss : 0.5516683 

[2021-12-16 15:07:00 | info | root]: Epoch : 14
[2021-12-16 15:07:00 | info | root]: Train Loss : 0.00044476546
[2021-12-16 15:07:00 | info | root]: Test Loss : 0.0004860553
[2021-12-16 15:07:00 | info | root]: Train Reconstruction Loss : 0.4553875
[2021-12-16 15:07:00 | info | root]: Test Reconstruction Loss : 0.49772063 

[2021-12-16 15:07:32 | info | root]: Epoch : 15
[2021-12-16 15:07:33 | info | root]: Train Loss : 0.00043865875
[2021-12-16 15:07:33 | info | root]: Test Loss : 0.00048282096
[2021-12-16 15:07:33 | info | root]: Train Reconstruction Loss : 0.4490577
[2021-12-16 15:07:33 | info | root]: Test Reconstruction Loss : 0.49440864 

[2021-12-16 15:08:04 | info | root]: Epoch : 16
[2021-12-16 15:08:04 | info | root]: Train Loss : 0.0004131891
[2021-12-16 15:08:04 | info | root]: Test Loss : 0.00045766847
[2021-12-16 15:08:04 | info | root]: Train Reconstruction Loss : 0.42306858
[2021-12-16 15:08:04 | info | root]: Test Reconstruction Loss : 0.4686525 

[2021-12-16 15:08:34 | info | root]: Epoch : 17
[2021-12-16 15:08:35 | info | root]: Train Loss : 0.00038932497
[2021-12-16 15:08:35 | info | root]: Test Loss : 0.0004277875
[2021-12-16 15:08:35 | info | root]: Train Reconstruction Loss : 0.39872828
[2021-12-16 15:08:36 | info | root]: Test Reconstruction Loss : 0.4380544 

[2021-12-16 15:09:07 | info | root]: Epoch : 18
[2021-12-16 15:09:07 | info | root]: Train Loss : 0.0003825651
[2021-12-16 15:09:07 | info | root]: Test Loss : 0.00042640098
[2021-12-16 15:09:08 | info | root]: Train Reconstruction Loss : 0.39172497
[2021-12-16 15:09:08 | info | root]: Test Reconstruction Loss : 0.4366346 

[2021-12-16 15:09:39 | info | root]: Epoch : 19
[2021-12-16 15:09:39 | info | root]: Train Loss : 0.0003680708
[2021-12-16 15:09:39 | info | root]: Test Loss : 0.00041577994
[2021-12-16 15:09:39 | info | root]: Train Reconstruction Loss : 0.37689158
[2021-12-16 15:09:39 | info | root]: Test Reconstruction Loss : 0.42575866 

[2021-12-16 15:10:08 | info | root]: Epoch : 20
[2021-12-16 15:10:08 | info | root]: Train Loss : 0.00035108693
[2021-12-16 15:10:08 | info | root]: Test Loss : 0.00039025815
[2021-12-16 15:10:08 | info | root]: Train Reconstruction Loss : 0.35942763
[2021-12-16 15:10:08 | info | root]: Test Reconstruction Loss : 0.39962435 

[2021-12-16 15:10:39 | info | root]: Epoch : 21
[2021-12-16 15:10:39 | info | root]: Train Loss : 0.00033865997
[2021-12-16 15:10:39 | info | root]: Test Loss : 0.00037876135
[2021-12-16 15:10:39 | info | root]: Train Reconstruction Loss : 0.34696898
[2021-12-16 15:10:39 | info | root]: Test Reconstruction Loss : 0.38785163 

[2021-12-16 15:11:09 | info | root]: Epoch : 22
[2021-12-16 15:11:09 | info | root]: Train Loss : 0.00032776318
[2021-12-16 15:11:09 | info | root]: Test Loss : 0.00036377046
[2021-12-16 15:11:09 | info | root]: Train Reconstruction Loss : 0.33560908
[2021-12-16 15:11:09 | info | root]: Test Reconstruction Loss : 0.372501 

[2021-12-16 15:11:39 | info | root]: Epoch : 23
[2021-12-16 15:11:39 | info | root]: Train Loss : 0.00031952944
[2021-12-16 15:11:39 | info | root]: Test Loss : 0.00036220282
[2021-12-16 15:11:39 | info | root]: Train Reconstruction Loss : 0.32724056
[2021-12-16 15:11:39 | info | root]: Test Reconstruction Loss : 0.37089562 

[2021-12-16 15:12:09 | info | root]: Epoch : 24
[2021-12-16 15:12:09 | info | root]: Train Loss : 0.00030040482
