[2021-12-16 14:41:52 | info | root]: Now training is starting. We provide the parameters as the following
[2021-12-16 14:41:52 | info | root]: Dataset = mnist
[2021-12-16 14:41:53 | info | root]: nz = 256
[2021-12-16 14:41:54 | info | root]: ngf = 32
[2021-12-16 14:41:54 | info | root]: nc = 1
[2021-12-16 14:41:55 | info | root]: lr = 0.0002
[2021-12-16 14:41:55 | info | root]: n_epochs = 500
[2021-12-16 14:41:55 | info | root]: Epoch : 0
[2021-12-16 14:41:56 | info | root]: Train Loss : 0.3256606
[2021-12-16 14:41:56 | info | root]: Test Loss : 0.32570618
[2021-12-16 14:41:56 | info | root]: Train Reconstruction Loss : 333.4777
[2021-12-16 14:41:56 | info | root]: Test Reconstruction Loss : 333.52313 

[2021-12-16 14:42:17 | info | root]: Epoch : 1
[2021-12-16 14:42:17 | info | root]: Train Loss : 0.0025385998
[2021-12-16 14:42:17 | info | root]: Test Loss : 0.0032874662
[2021-12-16 14:42:17 | info | root]: Train Reconstruction Loss : 2.6005101
[2021-12-16 14:42:17 | info | root]: Test Reconstruction Loss : 3.3663654 

[2021-12-16 14:42:33 | info | root]: Epoch : 2
[2021-12-16 14:42:33 | info | root]: Train Loss : 0.0015494591
[2021-12-16 14:42:33 | info | root]: Test Loss : 0.0021673923
[2021-12-16 14:42:33 | info | root]: Train Reconstruction Loss : 1.5845445
[2021-12-16 14:42:33 | info | root]: Test Reconstruction Loss : 2.2194097 

[2021-12-16 14:42:48 | info | root]: Epoch : 3
[2021-12-16 14:42:48 | info | root]: Train Loss : 0.0011944735
[2021-12-16 14:42:48 | info | root]: Test Loss : 0.0018258825
[2021-12-16 14:42:48 | info | root]: Train Reconstruction Loss : 1.2236866
[2021-12-16 14:42:48 | info | root]: Test Reconstruction Loss : 1.8697037 

[2021-12-16 14:43:03 | info | root]: Epoch : 4
[2021-12-16 14:43:03 | info | root]: Train Loss : 0.0010009157
[2021-12-16 14:43:03 | info | root]: Test Loss : 0.001573855
[2021-12-16 14:43:03 | info | root]: Train Reconstruction Loss : 1.024354
[2021-12-16 14:43:03 | info | root]: Test Reconstruction Loss : 1.6116276 

[2021-12-16 14:43:19 | info | root]: Epoch : 5
[2021-12-16 14:43:19 | info | root]: Train Loss : 0.0008930834
[2021-12-16 14:43:19 | info | root]: Test Loss : 0.0013902874
[2021-12-16 14:43:19 | info | root]: Train Reconstruction Loss : 0.91428864
[2021-12-16 14:43:19 | info | root]: Test Reconstruction Loss : 1.4236542 

[2021-12-16 14:43:34 | info | root]: Epoch : 6
[2021-12-16 14:43:34 | info | root]: Train Loss : 0.000843197
[2021-12-16 14:43:34 | info | root]: Test Loss : 0.0012558019
[2021-12-16 14:43:34 | info | root]: Train Reconstruction Loss : 0.86529976
[2021-12-16 14:43:34 | info | root]: Test Reconstruction Loss : 1.2859411 

[2021-12-16 14:43:49 | info | root]: Epoch : 7
[2021-12-16 14:43:49 | info | root]: Train Loss : 0.0007616681
[2021-12-16 14:43:49 | info | root]: Test Loss : 0.0011149807
[2021-12-16 14:43:49 | info | root]: Train Reconstruction Loss : 0.7802257
[2021-12-16 14:43:49 | info | root]: Test Reconstruction Loss : 1.1417402 

[2021-12-16 14:44:04 | info | root]: Epoch : 8
[2021-12-16 14:44:04 | info | root]: Train Loss : 0.0007607079
[2021-12-16 14:44:04 | info | root]: Test Loss : 0.0010280061
[2021-12-16 14:44:04 | info | root]: Train Reconstruction Loss : 0.7777363
[2021-12-16 14:44:04 | info | root]: Test Reconstruction Loss : 1.0526782 

[2021-12-16 14:44:20 | info | root]: Epoch : 9
[2021-12-16 14:44:20 | info | root]: Train Loss : 0.00068645575
[2021-12-16 14:44:20 | info | root]: Test Loss : 0.0009447601
[2021-12-16 14:44:20 | info | root]: Train Reconstruction Loss : 0.7029225
[2021-12-16 14:44:20 | info | root]: Test Reconstruction Loss : 0.96743435 

[2021-12-16 14:44:35 | info | root]: Epoch : 10
[2021-12-16 14:44:35 | info | root]: Train Loss : 0.00064887444
[2021-12-16 14:44:35 | info | root]: Test Loss : 0.00080265116
[2021-12-16 14:44:35 | info | root]: Train Reconstruction Loss : 0.66449857
[2021-12-16 14:44:35 | info | root]: Test Reconstruction Loss : 0.8219148 

[2021-12-16 14:44:51 | info | root]: Epoch : 11
[2021-12-16 14:44:51 | info | root]: Train Loss : 0.0005708713
[2021-12-16 14:44:51 | info | root]: Test Loss : 0.00070154865
[2021-12-16 14:44:51 | info | root]: Train Reconstruction Loss : 0.58518964
[2021-12-16 14:44:51 | info | root]: Test Reconstruction Loss : 0.7183859 

[2021-12-16 14:45:06 | info | root]: Epoch : 12
[2021-12-16 14:45:06 | info | root]: Train Loss : 0.000552999
[2021-12-16 14:45:06 | info | root]: Test Loss : 0.00066774816
[2021-12-16 14:45:06 | info | root]: Train Reconstruction Loss : 0.5663605
[2021-12-16 14:45:06 | info | root]: Test Reconstruction Loss : 0.6837741 

[2021-12-16 14:45:21 | info | root]: Epoch : 13
[2021-12-16 14:45:21 | info | root]: Train Loss : 0.0005212247
[2021-12-16 14:45:21 | info | root]: Test Loss : 0.0006152936
[2021-12-16 14:45:21 | info | root]: Train Reconstruction Loss : 0.5336149
[2021-12-16 14:45:21 | info | root]: Test Reconstruction Loss : 0.6300607 

[2021-12-16 14:45:37 | info | root]: Epoch : 14
[2021-12-16 14:45:37 | info | root]: Train Loss : 0.0004906177
[2021-12-16 14:45:37 | info | root]: Test Loss : 0.00057836727
[2021-12-16 14:45:37 | info | root]: Train Reconstruction Loss : 0.50255597
[2021-12-16 14:45:37 | info | root]: Test Reconstruction Loss : 0.5922481 

[2021-12-16 14:45:52 | info | root]: Epoch : 15
[2021-12-16 14:45:52 | info | root]: Train Loss : 0.00045040922
[2021-12-16 14:45:52 | info | root]: Test Loss : 0.0005342565
[2021-12-16 14:45:52 | info | root]: Train Reconstruction Loss : 0.46121705
[2021-12-16 14:45:52 | info | root]: Test Reconstruction Loss : 0.54707867 

[2021-12-16 14:46:08 | info | root]: Epoch : 16
[2021-12-16 14:46:08 | info | root]: Train Loss : 0.0004530331
[2021-12-16 14:46:08 | info | root]: Test Loss : 0.00053065945
